utterance_id,token_index,error_type,source_word,source_pos,source_dep,destination_word,destination_pos,destination_dep
n000016-fn000030-168.4868-170.5296,4,substitution,betaal,VERB,ROOT,betaald,VERB,ROOT
n000016-fn000030-170.9921-173.0927,1,insertion,<ins>,<ins>,<ins>,biedt,VERB,ROOT
n000016-fn000030-170.9921-173.0927,2,substitution,betaal,VERB,ROOT,al,ADV,advmod
n000016-fn000030-173.5004-176.1597,2,substitution,vraag,NOUN,ROOT,vraagt,VERB,ROOT
n000016-fn000030-176.6150-179.0895,0,substitution,spullen,NOUN,ROOT,spillen,VERB,ROOT
n000016-fn000030-176.6150-179.0895,2,substitution,zoals,SCONJ,ROOT,zolls,NOUN,nmod
n000016-fn000030-179.5283-182.2083,1,substitution,een,DET,det,in,ADP,case
n000016-fn000030-179.5283-182.2083,2,substitution,cd,NOUN,nmod,cd's,SYM,obl
n000016-fn000030-179.5283-182.2083,3,substitution,speler,NOUN,ROOT,spelen,VERB,ROOT
n000016-fn000030-18.7849-20.2129,0,deletion,ik,PRON,nsubj,<del>,<del>,<del>
n000016-fn000030-18.7849-20.2129,1,substitution,lees,VERB,ROOT,eklies,NOUN,ROOT
n000016-fn000030-185.3743-188.2303,0,deletion,pos,VERB,nsubj,<del>,<del>,<del>
n000016-fn000030-185.3743-188.2303,1,deletion,post,NOUN,flat,<del>,<del>,<del>
n000016-fn000030-185.3743-188.2303,2,deletion,kun,AUX,ROOT,<del>,<del>,<del>
n000016-fn000030-185.3743-188.2303,3,substitution,je,PRON,nsubj,postconjure,SYM,ROOT
n000016-fn000030-188.6173-190.7386,0,insertion,<ins>,<ins>,<ins>,we,PRON,nsubj
n000016-fn000030-188.6173-190.7386,1,substitution,versturen,VERB,ROOT,sturen,VERB,ROOT
n000016-fn000030-190.7386-194.0395,0,deletion,brie,NOUN,ROOT,<del>,<del>,<del>
n000016-fn000030-190.7386-194.0395,1,substitution,ven,PROPN,flat,brio,PROPN,ROOT
n000016-fn000030-190.7386-194.0395,2,substitution,bus,NOUN,fixed,finbus,PROPN,flat
n000016-fn000030-194.9320-197.9224,2,deletion,één,NUM,nummod,<del>,<del>,<del>
n000016-fn000030-194.9320-197.9224,3,substitution,brief,NOUN,parataxis,inbreedt,VERB,ROOT
n000016-fn000030-194.9320-197.9224,5,deletion,'s,DET,amod,<del>,<del>,<del>
n000016-fn000030-194.9320-197.9224,6,deletion,avonds,NOUN,fixed,<del>,<del>,<del>
n000016-fn000030-194.9320-197.9224,7,substitution,zes,NUM,nummod,zeventjes,NOUN,obl
n000016-fn000030-197.9224-199.6843,3,substitution,doet,VERB,ROOT,deze,PRON,case
n000016-fn000030-20.8202-23.1898,2,substitution,naar,ADP,case,een,DET,det
n000016-fn000030-20.8202-23.1898,3,substitution,de,DET,det,oude,ADJ,amod
n000016-fn000030-201.8263-204.6967,1,deletion,vo,PROPN,flat,<del>,<del>,<del>
n000016-fn000030-205.3144-207.3115,2,deletion,niet,ADV,parataxis,<del>,<del>,<del>
n000016-fn000030-207.3115-210.6020,1,substitution,de,DET,det,brieven,NOUN,ROOT
n000016-fn000030-207.3115-210.6020,2,substitution,bre,NOUN,ROOT,en,CCONJ,cc
n000016-fn000030-207.3115-210.6020,3,substitution,brievenbus,NOUN,nmod,bus,NOUN,conj
n000016-fn000030-213.3750-215.0245,1,deletion,een,DET,det,<del>,<del>,<del>
n000016-fn000030-215.6495-218.3295,0,insertion,<ins>,<ins>,<ins>,pakkie,NOUN,ROOT
n000016-fn000030-215.6495-218.3295,1,substitution,pakketten,NOUN,nsubj,ten,ADP,case
n000016-fn000030-215.6495-218.3295,3,substitution,er,ADV,advmod,eer,NOUN,nmod
n000016-fn000030-218.3295-221.7856,1,deletion,vers,ADJ,obl,<del>,<del>,<del>
n000016-fn000030-218.3295-221.7856,2,substitution,verschillende,ADJ,ROOT,weersheilende,VERB,ROOT
n000016-fn000030-222.2628-223.9702,1,substitution,en,CCONJ,cc,in,ADP,case
n000016-fn000030-224.3825-225.5621,0,substitution,je,PRON,nsubj,you,SYM,ROOT
n000016-fn000030-224.3825-225.5621,1,substitution,kunt,AUX,ROOT,can't,SYM,fixed
n000016-fn000030-224.3825-225.5621,2,substitution,ze,PRON,obj,do,SYM,fixed
n000016-fn000030-224.3825-225.5621,3,substitution,voor,ADP,compound:prt,forever,SYM,fixed
n000016-fn000030-225.5621-228.5836,0,deletion,albe,PROPN,ROOT,<del>,<del>,<del>
n000016-fn000030-225.5621-228.5836,1,deletion,aller,PRON,ROOT,<del>,<del>,<del>
n000016-fn000030-225.5621-228.5836,2,substitution,allerlei,DET,ROOT,aleruei,ADJ,ROOT
n000016-fn000030-229.0046-231.9922,0,substitution,ding,NOUN,nsubj,die,PRON,nsubj
n000016-fn000030-229.0046-231.9922,1,substitution,dingen,NOUN,obj,zijn,PRON,aux:pass
n000016-fn000030-229.0046-231.9922,2,substitution,gebruiken,VERB,ROOT,gebroken,VERB,ROOT
n000016-fn000030-23.5934-26.9695,0,substitution,teksten,NOUN,nsubj,texten,ADV,advmod
n000016-fn000030-235.2941-237.4774,0,deletion,een,DET,det,<del>,<del>,<del>
n000016-fn000030-235.2941-237.4774,1,deletion,een,DET,det,<del>,<del>,<del>
n000016-fn000030-235.2941-237.4774,2,substitution,gemeenten,NOUN,ROOT,ingeëmenteerd,VERB,ROOT
n000016-fn000030-237.4774-239.2469,0,deletion,een,DET,det,<del>,<del>,<del>
n000016-fn000030-237.4774-239.2469,1,substitution,stad,NOUN,ROOT,instead,PROPN,ROOT
n000016-fn000030-237.4774-239.2469,3,substitution,een,DET,conj,in,ADP,conj
n000016-fn000030-239.2469-241.4123,2,substitution,een,DET,det,in,ADP,case
n000016-fn000030-241.8290-243.2673,0,deletion,klein,ADJ,amod,<del>,<del>,<del>
n000016-fn000030-241.8290-243.2673,1,substitution,dorpen,NOUN,ROOT,kleindorpen,NOUN,ROOT
n000016-fn000030-244.0816-248.2621,0,deletion,am,PROPN,ROOT,<del>,<del>,<del>
n000016-fn000030-244.0816-248.2621,2,substitution,te,ADP,mark,ambe,NOUN,flat
n000016-fn000030-244.0816-248.2621,3,substitution,na,ADP,fixed,tin,SYM,fixed
n000016-fn000030-244.0816-248.2621,4,substitution,ren,NOUN,ROOT,narren,VERB,ROOT
n000016-fn000030-250.3979-252.7261,0,deletion,con,SYM,advmod,<del>,<del>,<del>
n000016-fn000030-250.3979-252.7261,1,substitution,troleren,VERB,ROOT,controleren,VERB,ROOT
n000016-fn000030-250.3979-252.7261,3,substitution,alle,PRON,fixed,elle,PROPN,conj
n000016-fn000030-255.0274-257.4177,1,insertion,<ins>,<ins>,<ins>,chemie,NOUN,obj
n000016-fn000030-255.0274-257.4177,2,insertion,<ins>,<ins>,<ins>,in,ADP,compound:prt
n000016-fn000030-255.0274-257.4177,3,substitution,gemeente,NOUN,nsubj,te,ADP,mark
n000016-fn000030-255.0274-257.4177,4,substitution,houdt,VERB,ROOT,houden,VERB,ROOT
n000016-fn000030-257.8963-260.5453,0,substitution,en,CCONJ,cc,in,ADP,case
n000016-fn000030-260.5453-263.1529,1,substitution,goede,ADJ,ROOT,goed,ADJ,ROOT
n000016-fn000030-263.1529-266.3529,1,deletion,sta,VERB,ROOT,<del>,<del>,<del>
n000016-fn000030-266.9531-268.9191,0,substitution,en,CCONJ,cc,in,ADP,case
n000016-fn000030-269.3952-271.7751,1,substitution,zorgt,VERB,ROOT,een,DET,det
n000016-fn000030-269.3952-271.7751,2,substitution,de,DET,det,soort,NOUN,nmod
n000016-fn000030-269.3952-271.7751,3,substitution,gemeente,NOUN,nsubj,document,NOUN,ROOT
n000016-fn000030-273.9344-276.0708,1,substitution,parken,NOUN,ROOT,parking,NOUN,ROOT
n000016-fn000030-277.7090-279.7732,0,deletion,be,CCONJ,mark,<del>,<del>,<del>
n000016-fn000030-280.1038-282.4498,2,substitution,voldoe,VERB,ROOT,voldo,ADJ,ROOT
n000016-fn000030-282.4498-283.5723,0,insertion,<ins>,<ins>,<ins>,voor,ADP,case
n000016-fn000030-282.4498-283.5723,1,insertion,<ins>,<ins>,<ins>,de,DET,det
n000016-fn000030-282.4498-283.5723,2,substitution,voldenende,VERB,ROOT,ninde,VERB,ROOT
n000016-fn000030-284.0098-286.4468,0,substitution,groen,ADJ,ROOT,gron,NOUN,ROOT
n000016-fn000030-291.2540-293.6389,3,substitution,één,NUM,nummod,in,ADP,case
n000016-fn000030-291.2540-293.6389,4,substitution,balie,NOUN,ROOT,bali,NOUN,nmod
n000016-fn000030-294.2425-297.1512,1,substitution,voorbleid,NOUN,ROOT,voorbeleid,NOUN,ROOT
n000016-fn000030-299.5974-301.6284,2,substitution,'t,DET,det,het,DET,det
n000016-fn000030-30.4607-33.3166,0,deletion,veel,DET,det,<del>,<del>,<del>
n000016-fn000030-30.4607-33.3166,1,deletion,neder,ADV,ROOT,<del>,<del>,<del>
n000016-fn000030-30.4607-33.3166,2,deletion,veel,DET,det,<del>,<del>,<del>
n000016-fn000030-30.4607-33.3166,3,substitution,nederl,PROPN,ROOT,phil,PROPN,ROOT
n000016-fn000030-302.1236-304.8740,0,insertion,<ins>,<ins>,<ins>,mist,VERB,ROOT
n000016-fn000030-302.1236-304.8740,1,substitution,meestal,ADV,advmod,al,ADV,advmod
n000016-fn000030-304.8740-306.7765,0,deletion,en,CCONJ,cc,<del>,<del>,<del>
n000016-fn000030-304.8740-306.7765,1,substitution,moet,AUX,aux,een,DET,det
n000016-fn000030-304.8740-306.7765,2,substitution,je,PRON,nsubj,motio,NOUN,ROOT
n000016-fn000030-304.8740-306.7765,3,substitution,wachten,VERB,ROOT,wachtend,VERB,amod
n000016-fn000030-309.6726-312.5849,5,substitution,ander,ADJ,amod,anders,ADJ,amod
n000016-fn000030-315.6660-318.4005,1,deletion,kwij,NOUN,appos,<del>,<del>,<del>
n000016-fn000030-321.2069-323.2900,1,substitution,kun,AUX,ROOT,kan,AUX,ROOT
n000016-fn000030-323.6843-325.9703,0,insertion,<ins>,<ins>,<ins>,nummer,NOUN,ROOT
n000016-fn000030-323.6843-325.9703,2,substitution,nummertje,NOUN,nmod,twee,NUM,ROOT
n000016-fn000030-325.9703-328.9104,2,insertion,<ins>,<ins>,<ins>,in,ADP,case
n000016-fn000030-325.9703-328.9104,4,substitution,paraat,ADJ,obl,apparaat,NOUN,obl
n000016-fn000030-328.9104-330.5861,0,deletion,en,CCONJ,cc,<del>,<del>,<del>
n000016-fn000030-328.9104-330.5861,1,substitution,kun,AUX,ROOT,in,ADP,case
n000016-fn000030-328.9104-330.5861,2,substitution,je,PRON,nsubj,kunio,NOUN,ROOT
n000016-fn000030-33.7098-35.9949,0,insertion,<ins>,<ins>,<ins>,weer,ADV,amod
n000016-fn000030-33.7098-35.9949,1,substitution,vieren,VERB,ROOT,een,DET,det
n000016-fn000030-33.7098-35.9949,4,insertion,<ins>,<ins>,<ins>,kun,AUX,ROOT
n000016-fn000030-33.7098-35.9949,5,substitution,hun,PRON,obj,je,PRON,nsubj
n000016-fn000030-334.3330-337.2655,2,substitution,het,PRON,obj,huid,NOUN,advcl
n000016-fn000030-334.3330-337.2655,4,deletion,uru,ADV,advmod,<del>,<del>,<del>
n000016-fn000030-334.3330-337.2655,5,substitution,urg,PROPN,obl,erg,ADJ,advmod
n000016-fn000030-337.2655-339.6520,0,substitution,duurt,VERB,ROOT,dirt,SYM,ROOT
n000016-fn000030-337.2655-339.6520,4,deletion,aan,ADP,compound:prt,<del>,<del>,<del>
n000016-fn000030-337.2655-339.6520,5,substitution,de,DET,fixed,en,CCONJ,cc
n000016-fn000030-340.1747-342.8847,0,substitution,beurt,NOUN,ROOT,bert,PROPN,nsubj
n000016-fn000030-340.1747-342.8847,1,substitution,is,AUX,cop,s,PROPN,flat
n000016-fn000030-340.1747-342.8847,4,substitution,wel,ADV,advmod,veel,PRON,advmod
n000016-fn000030-340.1747-342.8847,6,substitution,één,NUM,ROOT,in,ADP,compound:prt
n000016-fn000030-343.4032-345.1728,0,deletion,boodschap,NOUN,obj,<del>,<del>,<del>
n000016-fn000030-343.4032-345.1728,1,substitution,gaan,VERB,ROOT,boddhschap,NOUN,ROOT
n000016-fn000030-343.4032-345.1728,2,substitution,doen,VERB,xcomp,handu,PROPN,appos
n000016-fn000030-345.6379-347.2862,2,substitution,de,DET,ROOT,door,ADP,ROOT
n000016-fn000030-347.2862-349.6031,0,deletion,te,ADV,advmod,<del>,<del>,<del>
n000016-fn000030-347.2862-349.6031,1,substitution,lang,ADJ,ROOT,tulane,NOUN,ROOT
n000016-fn000030-347.2862-349.6031,2,substitution,want,CCONJ,cc,van,ADP,case
n000016-fn000030-347.2862-349.6031,5,substitution,nummer,NOUN,conj,noemer,NOUN,nmod
n000016-fn000030-35.9949-38.1885,0,insertion,<ins>,<ins>,<ins>,vier,NUM,nummod
n000016-fn000030-35.9949-38.1885,1,substitution,ver,ADJ,amod,jaar,NOUN,nmod
n000016-fn000030-35.9949-38.1885,2,substitution,jaardag,NOUN,ROOT,dag,NOUN,ROOT
n000016-fn000030-350.0507-352.2657,0,substitution,geweest,AUX,ROOT,gevoelste,ADJ,ROOT
n000016-fn000030-350.0507-352.2657,2,insertion,<ins>,<ins>,<ins>,zijn,PRON,nmod:poss
n000016-fn000030-350.0507-352.2657,3,substitution,moet,AUX,ROOT,moed,NOUN,nsubj
n000016-fn000030-352.2657-354.5374,0,deletion,je,PRON,nsubj,<del>,<del>,<del>
n000016-fn000030-358.3263-360.2440,0,deletion,het,DET,det,<del>,<del>,<del>
n000016-fn000030-358.3263-360.2440,1,substitution,nederlan,NOUN,ROOT,uit,ADP,case
n000016-fn000030-360.6537-362.9332,0,substitution,is,AUX,ROOT,het,PRON,nsubj
n000016-fn000030-360.6537-362.9332,2,substitution,één,NUM,punct,een,DET,ROOT
n000016-fn000030-362.9332-365.3282,0,deletion,apart,ADJ,amod,<del>,<del>,<del>
n000016-fn000030-362.9332-365.3282,1,substitution,woord,NOUN,ROOT,apparaat,NOUN,nsubj:pass
n000016-fn000030-362.9332-365.3282,2,substitution,voor,ADP,case,wordt,AUX,aux:pass
n000016-fn000030-362.9332-365.3282,3,substitution,gezin,NOUN,nmod,voorgegeven,VERB,ROOT
n000016-fn000030-365.9686-368.1128,0,substitution,één,NUM,nummod,een,DET,det
n000016-fn000030-365.9686-368.1128,2,substitution,bestaat,VERB,ROOT,bestaalt,VERB,amod
n000016-fn000030-368.1128-370.5074,0,deletion,uit,ADP,case,<del>,<del>,<del>
n000016-fn000030-368.1128-370.5074,2,substitution,en,CCONJ,cc,in,ADP,ROOT
n000016-fn000030-373.7521-376.1809,0,substitution,apart,ADJ,ROOT,apparat,NOUN,ROOT
n000016-fn000030-376.1809-376.8825,0,insertion,<ins>,<ins>,<ins>,fermé,PROPN,ROOT
n000016-fn000030-376.1809-376.8825,1,substitution,familie,NOUN,ROOT,lee,PROPN,flat
n000016-fn000030-377.3371-379.3329,4,substitution,groter,ADJ,ROOT,grotter,NOUN,ROOT
n000016-fn000030-379.6974-382.0714,0,insertion,<ins>,<ins>,<ins>,op,ADP,ROOT
n000016-fn000030-379.6974-382.0714,1,substitution,opa's,NOUN,ROOT,pas,ADV,fixed
n000016-fn000030-379.6974-382.0714,2,substitution,en,CCONJ,cc,in,ADP,case
n000016-fn000030-38.1885-41.0755,1,insertion,<ins>,<ins>,<ins>,kon,AUX,ROOT
n000016-fn000030-38.1885-41.0755,2,substitution,hun,PRON,nmod:poss,trouw,ADJ,amod
n000016-fn000030-38.1885-41.0755,3,substitution,trouwdag,NOUN,ROOT,dag,NOUN,obl
n000016-fn000030-382.0714-384.0988,1,substitution,en,CCONJ,cc,in,ADP,case
n000016-fn000030-382.0714-384.0988,2,substitution,ooms,NOUN,conj,oms,DET,nmod
n000016-fn000030-384.5473-387.0579,0,substitution,neven,NOUN,ROOT,nieuwen,VERB,ROOT
n000016-fn000030-384.5473-387.0579,1,substitution,en,CCONJ,cc,in,ADP,case
n000016-fn000030-387.5393-389.9238,4,deletion,voora,ADJ,conj,<del>,<del>,<del>
n000016-fn000030-389.9238-391.0829,1,substitution,re,NOUN,fixed,de,DET,fixed
n000016-fn000030-391.0829-393.0542,0,deletion,relati,SYM,ROOT,<del>,<del>,<del>
n000016-fn000030-391.0829-393.0542,1,substitution,relaties,NOUN,fixed,relatieus,NOUN,ROOT
n000016-fn000030-396.2232-397.9039,0,insertion,<ins>,<ins>,<ins>,bilan,NOUN,ROOT
n000016-fn000030-396.2232-397.9039,1,substitution,belangrijk,ADJ,ROOT,khraik,PROPN,ROOT
n000016-fn000030-400.2101-402.9518,0,substitution,nederlands,PROPN,ROOT,nederlandse,ADJ,amod
n000016-fn000030-400.2101-402.9518,2,deletion,veel,PRON,nsubj,<del>,<del>,<del>
n000016-fn000030-400.2101-402.9518,3,substitution,over,ADP,ROOT,viel,VERB,ROOT
n000016-fn000030-400.2101-402.9518,4,substitution,het,DET,fixed,overheet,NOUN,nsubj
n000016-fn000030-403.2698-405.9713,1,deletion,he,INTJ,parataxis,<del>,<del>,<del>
n000016-fn000030-406.3402-407.7026,0,substitution,vaak,ADJ,ROOT,fuck,SYM,ROOT
n000016-fn000030-407.7026-410.2384,0,substitution,vernar,PROPN,ROOT,wernand,PROPN,ROOT
n000016-fn000030-407.7026-410.2384,1,substitution,vernandert,PROPN,flat,dirt,SYM,flat
n000016-fn000030-41.3382-44.2873,0,substitution,één,NUM,nummod,in,ADP,case
n000016-fn000030-41.3382-44.2873,1,substitution,ver,ADJ,advmod,vier,NUM,nummod
n000016-fn000030-41.3382-44.2873,2,substitution,ver,ADJ,amod,jaar,NOUN,ROOT
n000016-fn000030-41.3382-44.2873,3,substitution,jaardag,NOUN,ROOT,dag,NOUN,nmod
n000016-fn000030-410.2384-411.4465,0,substitution,en,CCONJ,cc,in,ADP,ROOT
n000016-fn000030-413.5787-415.6691,1,deletion,waar,ADV,ROOT,<del>,<del>,<del>
n000016-fn000030-413.5787-415.6691,2,substitution,het,PRON,det,waard,ADJ,ROOT
n000016-fn000030-418.2951-420.7321,1,deletion,lente,NOUN,ROOT,<del>,<del>,<del>
n000016-fn000030-418.2951-420.7321,2,substitution,zomer,NOUN,ROOT,lentezomer,NOUN,nsubj
n000016-fn000030-418.2951-420.7321,3,substitution,herfst,NOUN,fixed,heeft,AUX,ROOT
n000016-fn000030-423.6789-425.6642,0,deletion,out,SYM,ROOT,<del>,<del>,<del>
n000016-fn000030-423.6789-425.6642,1,substitution,out,SYM,fixed,houdt,VERB,ROOT
n000016-fn000030-427.4849-429.1728,0,insertion,<ins>,<ins>,<ins>,drinking,NOUN,ROOT
n000016-fn000030-427.4849-429.1728,1,substitution,drinkingen,VERB,ROOT,in,ADP,case
n000016-fn000030-429.6633-432.1273,1,substitution,met,ADP,case,meet,NOUN,ROOT
n000016-fn000030-432.1273-432.8055,0,substitution,onze,PRON,ROOT,elfe,ADJ,ROOT
n000016-fn000030-432.8055-435.0686,0,insertion,<ins>,<ins>,<ins>,on,CCONJ,nsubj
n000016-fn000030-432.8055-435.0686,1,insertion,<ins>,<ins>,<ins>,zijn,PRON,nmod:poss
n000016-fn000030-432.8055-435.0686,2,substitution,onzenkeer,PROPN,ROOT,keer,NOUN,ROOT
n000016-fn000030-432.8055-435.0686,3,substitution,weer,ADV,ROOT,veroord,ADV,amod
n000016-fn000030-435.0686-436.4342,0,substitution,te,ADP,mark,to,SYM,obj
n000016-fn000030-437.1812-438.5993,0,insertion,<ins>,<ins>,<ins>,bij,ADP,case
n000016-fn000030-437.1812-438.5993,1,substitution,bijvoorbleid,NOUN,ROOT,voorbeleid,NOUN,ROOT
n000016-fn000030-438.9985-441.2780,2,insertion,<ins>,<ins>,<ins>,weer,ADV,ROOT
n000016-fn000030-438.9985-441.2780,3,substitution,vierzen,VERB,ROOT,zijn,AUX,cop
n000016-fn000030-44.7115-47.8333,1,substitution,ze,PRON,nsubj,zo,ADV,advmod
n000016-fn000030-44.7115-47.8333,2,substitution,meestal,ADV,advmod,mistaal,PROPN,parataxis
n000016-fn000030-441.5839-443.4117,0,substitution,en,CCONJ,cc,in,ADP,ROOT
n000016-fn000030-443.4117-445.9490,1,substitution,doowen,VERB,ROOT,doen,VERB,ROOT
n000016-fn000030-443.4117-445.9490,3,substitution,betekent,VERB,acl:relcl,beteken,VERB,ccomp
n000016-fn000030-455.3029-458.2235,2,substitution,vaak,ADJ,advmod,wakken,VERB,xcomp
n000016-fn000030-455.3029-458.2235,4,insertion,<ins>,<ins>,<ins>,de,DET,ROOT
n000016-fn000030-458.2235-461.3305,0,deletion,de,DET,det,<del>,<del>,<del>
n000016-fn000030-458.2235-461.3305,1,substitution,liefde,NOUN,ROOT,door,ADP,case
n000016-fn000030-458.2235-461.3305,2,substitution,de,DET,det,lifted,PROPN,ROOT
n000016-fn000030-461.6675-464.3768,0,insertion,<ins>,<ins>,<ins>,we,PRON,nsubj
n000016-fn000030-464.7372-466.2037,0,deletion,ge,PROPN,nsubj,<del>,<del>,<del>
n000016-fn000030-464.7372-466.2037,1,deletion,lief,ADJ,ROOT,<del>,<del>,<del>
n000016-fn000030-464.7372-466.2037,2,substitution,de,DET,ROOT,geliefde,ADJ,ROOT
n000016-fn000030-466.6614-468.2895,0,substitution,een,DET,det,in,ADP,case
n000016-fn000030-468.8114-470.7875,2,insertion,<ins>,<ins>,<ins>,weer,NOUN,fixed
n000016-fn000030-468.8114-470.7875,3,substitution,weinig,PRON,obl,nemen,VERB,ROOT
n000016-fn000030-47.8333-50.1954,3,substitution,één,NUM,nmod,in,ADP,case
n000016-fn000030-470.7875-472.3161,0,substitution,woorden,NOUN,ROOT,worden,AUX,ROOT
n000016-fn000030-472.5982-475.1459,0,substitution,gevoel,NOUN,obj,gevolg,NOUN,compound:prt
n000016-fn000030-477.5158-480.3029,1,deletion,grappis,PROPN,ROOT,<del>,<del>,<del>
n000016-fn000030-477.5158-480.3029,3,insertion,<ins>,<ins>,<ins>,grappigst,ADV,amod
n000016-fn000030-480.7983-483.0104,0,substitution,lei,VERB,ROOT,eh,INTJ,ROOT
n000016-fn000030-480.7983-483.0104,1,substitution,leidigse,PROPN,ROOT,ladies,PROPN,ROOT
n000016-fn000030-483.3831-484.7501,0,insertion,<ins>,<ins>,<ins>,eh,INTJ,mark
n000016-fn000030-483.3831-484.7501,1,insertion,<ins>,<ins>,<ins>,wij,PRON,nsubj
n000016-fn000030-483.3831-484.7501,2,substitution,lijken,VERB,ROOT,kunnen,AUX,ROOT
n000016-fn000030-488.3564-490.4421,1,substitution,en,CCONJ,cc,in,ADP,case
n000016-fn000030-488.3564-490.4421,2,substitution,ze,PRON,nsubj,zürich,ADJ,parataxis
n000016-fn000030-488.3564-490.4421,3,substitution,gaan,VERB,conj,aan,ADP,parataxis
n000016-fn000030-490.4421-493.3589,2,insertion,<ins>,<ins>,<ins>,of,CCONJ,cc
n000016-fn000030-490.4421-493.3589,3,substitution,over,ADP,case,door,ADP,case
n000016-fn000030-490.4421-493.3589,4,substitution,de,DET,det,lift,NOUN,conj
n000016-fn000030-490.4421-493.3589,5,substitution,liefde,NOUN,obl,aid,VERB,ROOT
n000016-fn000030-493.9409-496.4513,0,deletion,in,ADP,case,<del>,<del>,<del>
n000016-fn000030-493.9409-496.4513,1,deletion,liefje,NOUN,obl,<del>,<del>,<del>
n000016-fn000030-493.9409-496.4513,2,substitution,leidies,NOUN,ROOT,ladies,PROPN,ROOT
