speech,model,cef,utterance_id,user_id,token_index,error_type,source_word,source_pos,source_pos_group,source_dep,destination_word,destination_pos,destination_pos_group,destination_dep
hmi,whisper,A1,n000016-fn000029-150.2448-153.2871,n000016,0,deletion,de,DET,closed_class,det,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-153.2871-154.6149,n000016,1,substitution,ja,INTJ,open_class,punct,je,PRON,closed_class,nsubj
hmi,whisper,A1,n000016-fn000029-155.2125-157.3747,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,en,CCONJ,closed_class,cc
hmi,whisper,A1,n000016-fn000029-155.2125-157.3747,n000016,1,substitution,iets,PRON,closed_class,nsubj,is,AUX,closed_class,advmod
hmi,whisper,A1,n000016-fn000029-155.2125-157.3747,n000016,3,substitution,wilt,VERB,open_class,acl:relcl,uw,PRON,closed_class,nmod:poss
hmi,whisper,A1,n000016-fn000029-155.2125-157.3747,n000016,4,substitution,ga,VERB,open_class,ROOT,wilde,ADJ,open_class,amod
hmi,whisper,A1,n000016-fn000029-155.2125-157.3747,n000016,5,substitution,zien,VERB,open_class,xcomp,gezin,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-158.7467-161.1188,n000016,2,substitution,zien,VERB,open_class,ROOT,zie,VERB,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-161.1188-162.3681,n000016,0,deletion,ik,PRON,closed_class,nsubj,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-161.1188-162.3681,n000016,1,deletion,ga,VERB,open_class,ROOT,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-161.1188-162.3681,n000016,2,substitution,zien,VERB,open_class,xcomp,krezen,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-173.3562-175.1086,n000016,2,insertion,<ins>,<ins>,<ins>,<ins>,ze,PRON,closed_class,obj
hmi,whisper,A1,n000016-fn000029-173.3562-175.1086,n000016,3,substitution,zien,VERB,open_class,xcomp,even,ADV,open_class,advmod
hmi,whisper,A1,n000016-fn000029-178.5822-179.6852,n000016,0,deletion,ja,INTJ,open_class,ROOT,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-178.5822-179.6852,n000016,1,substitution,mijn,PRON,closed_class,nmod:poss,jamal,PROPN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-178.5822-179.6852,n000016,2,substitution,vrouw,NOUN,open_class,parataxis,vanavond,ADV,open_class,amod
hmi,whisper,A1,n000016-fn000029-190.0017-192.0943,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,ehm,ADV,open_class,advmod
hmi,whisper,A1,n000016-fn000029-190.0017-192.0943,n000016,1,substitution,ja,INTJ,open_class,ROOT,weet,VERB,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-190.0017-192.0943,n000016,2,substitution,met,ADP,closed_class,fixed,je,PRON,closed_class,nsubj
hmi,whisper,A1,n000016-fn000029-196.0347-198.0654,n000016,0,deletion,het,PRON,closed_class,det,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-196.0347-198.0654,n000016,1,deletion,het,DET,closed_class,det,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-196.0347-198.0654,n000016,2,substitution,vliegtuig,NOUN,open_class,ROOT,uitverlichting,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-206.1892-208.8694,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,en,CCONJ,closed_class,cc
hmi,whisper,A1,n000016-fn000029-206.1892-208.8694,n000016,1,insertion,<ins>,<ins>,<ins>,<ins>,dan,ADV,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-206.1892-208.8694,n000016,2,substitution,onderweg,ADV,open_class,ROOT,weer,ADV,open_class,advmod
hmi,whisper,A1,n000016-fn000029-213.6695-214.1336,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,dat,PRON,closed_class,ROOT
hmi,whisper,A1,n000016-fn000029-213.6695-214.1336,n000016,1,insertion,<ins>,<ins>,<ins>,<ins>,is,AUX,closed_class,cop
hmi,whisper,A1,n000016-fn000029-213.6695-214.1336,n000016,2,substitution,wat,PRON,closed_class,ROOT,het,PRON,closed_class,nsubj
hmi,whisper,A1,n000016-fn000029-215.3942-217.4043,n000016,0,deletion,oude,ADJ,open_class,amod,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-215.3942-217.4043,n000016,1,deletion,oud,ADJ,open_class,amod,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-215.3942-217.4043,n000016,2,substitution,stad,NOUN,open_class,ROOT,oudstaat,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-256.5219-258.4290,n000016,1,deletion,gereg,NOUN,open_class,ROOT,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-270.6127-272.7877,n000016,0,deletion,ja,INTJ,open_class,mark,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-270.6127-272.7877,n000016,1,deletion,ik,PRON,closed_class,nsubj,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-270.6127-272.7877,n000016,2,deletion,ga,VERB,open_class,ROOT,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-274.5482-276.5089,n000016,2,substitution,en,CCONJ,closed_class,cc,denk,VERB,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-274.5482-276.5089,n000016,3,substitution,drinken,VERB,open_class,conj,ik,PRON,closed_class,nsubj
hmi,whisper,A1,n000016-fn000029-28.8036-29.8673,n000016,0,substitution,marrakech,PROPN,open_class,ROOT,marrakesh,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-289.0841-290.1356,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,kus,VERB,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-289.0841-290.1356,n000016,1,substitution,koosjer,ADJ,open_class,ROOT,hier,ADV,open_class,advmod
hmi,whisper,A1,n000016-fn000029-305.9152-307.6470,n000016,0,deletion,wilt,VERB,open_class,ROOT,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-305.9152-307.6470,n000016,1,substitution,u,PRON,closed_class,nsubj,veld,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-305.9152-307.6470,n000016,2,substitution,een,DET,closed_class,det,in,ADP,closed_class,case
hmi,whisper,A1,n000016-fn000029-305.9152-307.6470,n000016,3,substitution,reis,NOUN,open_class,obj,ijs,NOUN,open_class,nmod
hmi,whisper,A1,n000016-fn000029-308.8015-310.3271,n000016,0,substitution,of,CCONJ,closed_class,cc,de,DET,closed_class,det
hmi,whisper,A1,n000016-fn000029-308.8015-310.3271,n000016,1,substitution,gaat,VERB,open_class,ROOT,oefenaart,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-317.2552-320.5023,n000016,1,substitution,gaat,VERB,open_class,ROOT,had,VERB,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-317.2552-320.5023,n000016,2,substitution,liever,ADV,open_class,advmod,lever,NOUN,open_class,obj
hmi,whisper,A1,n000016-fn000029-320.9660-323.3884,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,b,SYM,other,ROOT
hmi,whisper,A1,n000016-fn000029-320.9660-323.3884,n000016,1,insertion,<ins>,<ins>,<ins>,<ins>,k,SYM,other,flat
hmi,whisper,A1,n000016-fn000029-320.9660-323.3884,n000016,2,substitution,bekij,PROPN,open_class,nsubj,b,SYM,other,flat
hmi,whisper,A1,n000016-fn000029-320.9660-323.3884,n000016,3,substitution,bekijk,VERB,open_class,ROOT,k,PROPN,open_class,flat
hmi,whisper,A1,n000016-fn000029-339.2418-341.0190,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,je,PRON,closed_class,nsubj
hmi,whisper,A1,n000016-fn000029-339.2418-341.0190,n000016,2,substitution,u,PRON,closed_class,nsubj,het,PRON,closed_class,obj
hmi,whisper,A1,n000016-fn000029-339.2418-341.0190,n000016,3,substitution,dat,PRON,closed_class,obj,ook,ADV,open_class,advmod
hmi,whisper,A1,n000016-fn000029-341.5550-343.4724,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,ik,PRON,closed_class,nsubj
hmi,whisper,A1,n000016-fn000029-341.5550-343.4724,n000016,1,insertion,<ins>,<ins>,<ins>,<ins>,wil,VERB,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-341.5550-343.4724,n000016,2,insertion,<ins>,<ins>,<ins>,<ins>,het,PRON,closed_class,expl
hmi,whisper,A1,n000016-fn000029-341.5550-343.4724,n000016,3,substitution,duidelijker,ADJ,open_class,advmod,lekker,ADJ,open_class,xcomp
hmi,whisper,A1,n000016-fn000029-347.1447-348.7838,n000016,0,deletion,ik,PRON,closed_class,nsubj,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-347.1447-348.7838,n000016,1,substitution,heb,AUX,closed_class,aux,kiep,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-347.1447-348.7838,n000016,2,substitution,u,PRON,closed_class,obj,aan,ADP,closed_class,case
hmi,whisper,A1,n000016-fn000029-347.1447-348.7838,n000016,3,substitution,niet,ADV,open_class,advmod,het,DET,closed_class,det
hmi,whisper,A1,n000016-fn000029-347.1447-348.7838,n000016,4,substitution,verstaan,VERB,open_class,ROOT,weerstaan,VERB,open_class,parataxis
hmi,whisper,A1,n000016-fn000029-350.4240-351.3930,n000016,0,substitution,kunt,AUX,closed_class,ROOT,en,CCONJ,closed_class,ROOT
hmi,whisper,A1,n000016-fn000029-372.8889-373.8888,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,dank,VERB,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-372.8889-373.8888,n000016,1,insertion,<ins>,<ins>,<ins>,<ins>,u,PRON,closed_class,fixed
hmi,whisper,A1,n000016-fn000029-372.8889-373.8888,n000016,2,substitution,ja,INTJ,open_class,ROOT,wel,ADV,open_class,advmod
hmi,whisper,A1,n000016-fn000029-388.5170-389.8777,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,eh,INTJ,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-401.2059-402.8655,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,eh,INTJ,open_class,case
hmi,whisper,A1,n000016-fn000029-412.1026-414.0715,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,eh,INTJ,open_class,dep
hmi,whisper,A1,n000016-fn000029-449.0986-450.1707,n000016,0,substitution,horloge,NOUN,open_class,ROOT,horloes,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-467.7158-469.4785,n000016,3,substitution,reis,NOUN,open_class,obj,reiziger,NOUN,open_class,obj
hmi,whisper,A1,n000016-fn000029-480.7581-483.3248,n000016,0,substitution,wilt,VERB,open_class,ROOT,wil,VERB,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-480.7581-483.3248,n000016,1,substitution,u,PRON,closed_class,nsubj,je,PRON,closed_class,nsubj
hmi,whisper,A1,n000016-fn000029-484.7074-490.7522,n000016,2,substitution,ver,ADJ,open_class,amod,weer,ADV,open_class,advmod
hmi,whisper,A1,n000016-fn000029-484.7074-490.7522,n000016,3,substitution,zek,PROPN,open_class,flat,trekken,VERB,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-509.8951-510.9981,n000016,1,insertion,<ins>,<ins>,<ins>,<ins>,vliegt,VERB,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-509.8951-510.9981,n000016,2,substitution,vliegtuig,NOUN,open_class,ROOT,ook,ADV,open_class,advmod
hmi,whisper,A1,n000016-fn000029-52.1802-54.4885,n000016,0,substitution,de,DET,closed_class,det,ik,PRON,closed_class,nsubj
hmi,whisper,A1,n000016-fn000029-52.1802-54.4885,n000016,1,substitution,mensen,NOUN,open_class,ROOT,doe,VERB,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-52.1802-54.4885,n000016,2,substitution,het,DET,closed_class,det,minstens,ADV,open_class,advmod
hmi,whisper,A1,n000016-fn000029-52.1802-54.4885,n000016,4,deletion,of,CCONJ,closed_class,cc,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-52.1802-54.4885,n000016,5,substitution,winkelen,VERB,open_class,conj,afwinkel,NOUN,open_class,obj
hmi,whisper,A1,n000016-fn000029-521.7076-522.8518,n000016,1,substitution,mijn,PRON,closed_class,cop,maar,ADV,open_class,fixed
hmi,whisper,A1,n000016-fn000029-523.3363-525.3670,n000016,1,deletion,mij,PRON,closed_class,ROOT,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-523.3363-525.3670,n000016,2,substitution,mij,PRON,closed_class,nmod:poss,mijn,PRON,closed_class,nmod:poss
hmi,whisper,A1,n000016-fn000029-550.2322-552.0877,n000016,0,substitution,aan,ADP,closed_class,ROOT,en,CCONJ,closed_class,ROOT
hmi,whisper,A1,n000016-fn000029-561.5899-562.6310,n000016,0,substitution,oom,NOUN,open_class,ROOT,om,ADP,closed_class,ROOT
hmi,whisper,A1,n000016-fn000029-564.1638-565.6998,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,eh,INTJ,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-564.1638-565.6998,n000016,1,substitution,ja,INTJ,open_class,ROOT,nee,INTJ,open_class,parataxis
hmi,whisper,A1,n000016-fn000029-576.5979-579.5461,n000016,0,substitution,kaart,NOUN,open_class,ROOT,een,DET,closed_class,det
hmi,whisper,A1,n000016-fn000029-576.5979-579.5461,n000016,1,substitution,kaart,NOUN,open_class,ROOT,kerst,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-59.6288-61.8840,n000016,0,substitution,denk,VERB,open_class,ROOT,en,CCONJ,closed_class,cc
hmi,whisper,A1,n000016-fn000029-59.6288-61.8840,n000016,1,substitution,aan,ADP,closed_class,case,daarmee,ADV,open_class,advmod
hmi,whisper,A1,n000016-fn000029-59.6288-61.8840,n000016,2,substitution,de,DET,closed_class,det,is,AUX,closed_class,cop
hmi,whisper,A1,n000016-fn000029-59.6288-61.8840,n000016,3,substitution,mensen,NOUN,open_class,obl,het,PRON,closed_class,ROOT
hmi,whisper,A1,n000016-fn000029-594.8482-597.5639,n000016,0,substitution,mokunt,VERB,open_class,ROOT,goed,ADJ,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-599.2528-601.1908,n000016,0,substitution,van,ADP,closed_class,case,een,DET,closed_class,det
hmi,whisper,A1,n000016-fn000029-599.2528-601.1908,n000016,1,substitution,quiz,NOUN,open_class,ROOT,kus,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-603.9296-606.2593,n000016,0,substitution,u,PRON,closed_class,nsubj,ik,PRON,closed_class,nsubj
hmi,whisper,A1,n000016-fn000029-603.9296-606.2593,n000016,1,substitution,kunt,AUX,closed_class,aux,kan,AUX,closed_class,cop
hmi,whisper,A1,n000016-fn000029-603.9296-606.2593,n000016,2,substitution,nu,ADV,open_class,advmod,het,DET,closed_class,det
hmi,whisper,A1,n000016-fn000029-603.9296-606.2593,n000016,5,deletion,winnen,VERB,open_class,ROOT,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-612.3540-614.4362,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,wat,PRON,closed_class,ROOT
hmi,whisper,A1,n000016-fn000029-612.3540-614.4362,n000016,1,substitution,uit,ADP,closed_class,case,is,AUX,closed_class,cop
hmi,whisper,A1,n000016-fn000029-612.3540-614.4362,n000016,2,substitution,stad,NOUN,open_class,ROOT,dat,PRON,closed_class,nsubj
hmi,whisper,A1,n000016-fn000029-612.3540-614.4362,n000016,4,deletion,uw,PRON,closed_class,nmod:poss,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-612.3540-614.4362,n000016,5,substitution,keuze,NOUN,open_class,nmod,goeie,ADJ,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-62.4430-63.6520,n000016,0,substitution,het,DET,closed_class,det,dit,DET,closed_class,det
hmi,whisper,A1,n000016-fn000029-63.6520-65.0492,n000016,0,deletion,of,SCONJ,closed_class,mark,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-63.6520-65.0492,n000016,1,substitution,de,DET,closed_class,det,aflevering,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-63.6520-65.0492,n000016,2,substitution,winkels,NOUN,open_class,ROOT,is,AUX,closed_class,cop
hmi,whisper,A1,n000016-fn000029-634.9454-636.0175,n000016,1,substitution,lukt,VERB,open_class,ROOT,klopt,VERB,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-651.5219-654.1608,n000016,0,substitution,vijf,NUM,closed_class,nummod,bij,ADP,closed_class,case
hmi,whisper,A1,n000016-fn000029-651.5219-654.1608,n000016,1,substitution,euro,NOUN,open_class,ROOT,vooroordelen,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-67.0578-68.7173,n000016,0,deletion,het,PRON,closed_class,ROOT,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-67.0578-68.7173,n000016,2,substitution,weer,NOUN,open_class,parataxis,uitweer,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-675.4270-678.1175,n000016,0,substitution,gaat,VERB,open_class,ROOT,het,PRON,closed_class,expl
hmi,whisper,A1,n000016-fn000029-675.4270-678.1175,n000016,1,substitution,wel,ADV,open_class,advmod,speel,VERB,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-683.5627-684.6142,n000016,0,deletion,tien,NUM,closed_class,nummod,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-683.5627-684.6142,n000016,1,substitution,dag,NOUN,open_class,ROOT,tiendag,ADV,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-69.4087-70.4618,n000016,0,substitution,het,DET,closed_class,det,uw,PRON,closed_class,nmod:poss
hmi,whisper,A1,n000016-fn000029-69.4087-70.4618,n000016,1,substitution,weer,NOUN,open_class,ROOT,dier,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-698.2956-699.8006,n000016,0,substitution,naar,ADP,closed_class,case,maar,CCONJ,closed_class,mark
hmi,whisper,A1,n000016-fn000029-698.2956-699.8006,n000016,1,substitution,mij,PRON,closed_class,nmod:poss,mijn,PRON,closed_class,nmod:poss
hmi,whisper,A1,n000016-fn000029-712.9618-715.2194,n000016,0,deletion,jij,PRON,closed_class,nsubj,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-712.9618-715.2194,n000016,1,substitution,heeft,VERB,open_class,ROOT,ja,INTJ,open_class,mark
hmi,whisper,A1,n000016-fn000029-717.8522-719.1407,n000016,0,deletion,vier,NUM,closed_class,nummod,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-717.8522-719.1407,n000016,1,substitution,vieren,NOUN,open_class,ROOT,veel,PRON,closed_class,ROOT
hmi,whisper,A1,n000016-fn000029-719.5324-721.8106,n000016,0,deletion,ver,ADJ,open_class,advmod,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-719.5324-721.8106,n000016,1,substitution,die,DET,closed_class,det,veel,DET,closed_class,det
hmi,whisper,A1,n000016-fn000029-719.5324-721.8106,n000016,2,substitution,jaren,NOUN,open_class,obl,dieren,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-719.5324-721.8106,n000016,3,substitution,ver,ADJ,open_class,ROOT,veel,PRON,closed_class,ROOT
hmi,whisper,A1,n000016-fn000029-723.0385-725.0692,n000016,0,deletion,de,DET,closed_class,det,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-723.0385-725.0692,n000016,1,deletion,verdiejaar,NOUN,open_class,ROOT,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-723.0385-725.0692,n000016,2,substitution,jarig,ADJ,open_class,ROOT,verdiarjaag,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-725.7155-727.2205,n000016,0,deletion,felici,NOUN,open_class,ROOT,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-725.7155-727.2205,n000016,1,substitution,of,CCONJ,closed_class,ROOT,félicief,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-730.3069-731.7397,n000016,0,substitution,verdejarig,ADJ,open_class,ROOT,verdière,PROPN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-732.9355-733.9663,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,verder,ADJ,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-732.9355-733.9663,n000016,1,substitution,verdejarig,ADJ,open_class,ROOT,jarg,PROPN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-737.7977-739.4573,n000016,0,deletion,verdejarig,ADJ,open_class,ROOT,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-737.7977-739.4573,n000016,2,insertion,<ins>,<ins>,<ins>,<ins>,die,DET,closed_class,det
hmi,whisper,A1,n000016-fn000029-737.7977-739.4573,n000016,3,substitution,kom,VERB,open_class,ROOT,archijken,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-743.0752-744.2400,n000016,0,substitution,geboren,VERB,open_class,ROOT,gibbon,PROPN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-745.2296-746.5491,n000016,1,insertion,<ins>,<ins>,<ins>,<ins>,geeft,VERB,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-745.2296-746.5491,n000016,2,substitution,geboren,VERB,open_class,ROOT,warm,ADJ,open_class,advmod
hmi,whisper,A1,n000016-fn000029-747.1365-748.4044,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,per,ADP,closed_class,case
hmi,whisper,A1,n000016-fn000029-747.1365-748.4044,n000016,1,substitution,verdiejarig,ADJ,open_class,ROOT,jaar,NOUN,open_class,obl
hmi,whisper,A1,n000016-fn000029-747.1365-748.4044,n000016,2,substitution,erover,ADV,open_class,ROOT,geofferd,VERB,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-774.6391-775.8761,n000016,1,substitution,jarig,ADJ,open_class,ROOT,jarg,PROPN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-790.2450-792.8427,n000016,2,substitution,sporten,VERB,open_class,ROOT,sport,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-813.8306-816.6241,n000016,0,deletion,is,AUX,closed_class,cop,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-813.8306-816.6241,n000016,1,substitution,geen,DET,closed_class,det,misschien,ADV,open_class,advmod
hmi,whisper,A1,n000016-fn000029-817.1554-818.9182,n000016,1,substitution,voetballen,VERB,open_class,ROOT,voetbal,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-84.9398-86.5673,n000016,0,deletion,heb,AUX,closed_class,aux,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-84.9398-86.5673,n000016,1,substitution,u,PRON,closed_class,nsubj,even,ADV,open_class,advmod
hmi,whisper,A1,n000016-fn000029-84.9398-86.5673,n000016,2,substitution,verstaan,VERB,open_class,ROOT,herstellen,VERB,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-842.0752-844.3533,n000016,2,deletion,'s,DET,closed_class,nmod,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-842.0752-844.3533,n000016,3,substitution,avonds,NOUN,open_class,fixed,zevent,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-845.0364-847.7372,n000016,3,deletion,'s,DET,closed_class,nmod,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-845.0364-847.7372,n000016,4,substitution,avonds,NOUN,open_class,fixed,zeven,NUM,closed_class,fixed
hmi,whisper,A1,n000016-fn000029-848.6103-851.2595,n000016,2,substitution,'s,DET,closed_class,nmod,s,NOUN,open_class,amod
hmi,whisper,A1,n000016-fn000029-848.6103-851.2595,n000016,3,substitution,avonds,NOUN,open_class,fixed,avond,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-866.0864-868.1686,n000016,2,deletion,'s,DET,closed_class,nmod,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-866.0864-868.1686,n000016,3,substitution,avonds,NOUN,open_class,fixed,zevent,NOUN,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-88.9863-90.9117,n000016,2,substitution,één,NUM,closed_class,nummod,een,DET,closed_class,det
hmi,whisper,A1,n000016-fn000029-887.3629-889.4305,n000016,0,substitution,wat,PRON,closed_class,det,men,PRON,closed_class,nsubj
hmi,whisper,A1,n000016-fn000029-887.3629-889.4305,n000016,1,substitution,voor,ADP,closed_class,fixed,har,PROPN,open_class,flat
hmi,whisper,A1,n000016-fn000029-887.3629-889.4305,n000016,2,substitution,feest,NOUN,open_class,ROOT,wist,VERB,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-889.4305-891.8986,n000016,0,deletion,wilt,VERB,open_class,ROOT,<del>,<del>,<del>,<del>
hmi,whisper,A1,n000016-fn000029-889.4305-891.8986,n000016,1,substitution,u,PRON,closed_class,nsubj,wild,ADJ,open_class,ROOT
hmi,whisper,A1,n000016-fn000029-889.4305-891.8986,n000016,2,substitution,zelf,ADV,open_class,advmod,en,CCONJ,closed_class,cc
