speech,model,cef,utterance_id,user_id,token_index,error_type,source_word,source_pos,source_pos_group,source_dep,destination_word,destination_pos,destination_pos_group,destination_dep
read,whisper,A1,n000016-fn000030-132.3106-134.2663,n000016,3,insertion,<ins>,<ins>,<ins>,<ins>,je,PRON,closed_class,ROOT
read,whisper,A1,n000016-fn000030-134.2663-135.7576,n000016,0,substitution,spullen,NOUN,open_class,ROOT,spelen,VERB,open_class,ROOT
read,whisper,A1,n000016-fn000030-135.7576-139.1827,n000016,1,deletion,niet,ADV,open_class,advmod,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-139.6378-142.7007,n000016,0,deletion,twee,NUM,closed_class,nummod,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-139.6378-142.7007,n000016,1,substitution,tweede,ADJ,open_class,amod,tweed,ADJ,open_class,amod
read,whisper,A1,n000016-fn000030-139.6378-142.7007,n000016,2,substitution,handel,NOUN,open_class,ROOT,handen,NOUN,open_class,ROOT
read,whisper,A1,n000016-fn000030-143.0937-144.1802,n000016,0,substitution,spullen,NOUN,open_class,ROOT,spelen,VERB,open_class,ROOT
read,whisper,A1,n000016-fn000030-151.4450-154.2596,n000016,0,deletion,probier,PROPN,open_class,nsubj,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-154.6424-156.7205,n000016,1,substitution,te,ADP,closed_class,mark,toe,ADP,closed_class,case
read,whisper,A1,n000016-fn000030-156.7205-158.7280,n000016,0,deletion,ook,ADV,open_class,advmod,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-156.7205-158.7280,n000016,1,substitution,ook,ADV,open_class,ROOT,oké,ADJ,open_class,ROOT
read,whisper,A1,n000016-fn000030-158.7280-161.4209,n000016,1,deletion,tweed,ADJ,open_class,ROOT,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-161.4209-162.8935,n000016,0,substitution,auto's,NOUN,open_class,ROOT,otos,ADJ,open_class,ROOT
read,whisper,A1,n000016-fn000030-163.3074-164.7664,n000016,0,substitution,vraagprijs,NOUN,open_class,ROOT,vrachtprijs,NOUN,open_class,ROOT
read,whisper,A1,n000016-fn000030-165.1238-167.8866,n000016,0,deletion,n,ADJ,open_class,ROOT,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-165.1238-167.8866,n000016,1,substitution,nooit,ADV,open_class,dep,houdt,VERB,open_class,ROOT
read,whisper,A1,n000016-fn000030-168.4868-170.5296,n000016,4,substitution,betaal,VERB,open_class,ROOT,betaald,VERB,open_class,ROOT
read,whisper,A1,n000016-fn000030-170.9921-173.0927,n000016,1,insertion,<ins>,<ins>,<ins>,<ins>,biedt,VERB,open_class,ROOT
read,whisper,A1,n000016-fn000030-170.9921-173.0927,n000016,2,substitution,betaal,VERB,open_class,ROOT,al,ADV,open_class,advmod
read,whisper,A1,n000016-fn000030-173.5004-176.1597,n000016,2,substitution,vraag,NOUN,open_class,ROOT,vraagt,VERB,open_class,ROOT
read,whisper,A1,n000016-fn000030-176.6150-179.0895,n000016,0,substitution,spullen,NOUN,open_class,ROOT,spillen,VERB,open_class,ROOT
read,whisper,A1,n000016-fn000030-176.6150-179.0895,n000016,2,substitution,zoals,SCONJ,closed_class,ROOT,zolls,NOUN,open_class,nmod
read,whisper,A1,n000016-fn000030-179.5283-182.2083,n000016,1,substitution,een,DET,closed_class,det,in,ADP,closed_class,case
read,whisper,A1,n000016-fn000030-179.5283-182.2083,n000016,2,substitution,cd,NOUN,open_class,nmod,cd's,SYM,other,obl
read,whisper,A1,n000016-fn000030-179.5283-182.2083,n000016,3,substitution,speler,NOUN,open_class,ROOT,spelen,VERB,open_class,ROOT
read,whisper,A1,n000016-fn000030-18.7849-20.2129,n000016,0,deletion,ik,PRON,closed_class,nsubj,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-18.7849-20.2129,n000016,1,substitution,lees,VERB,open_class,ROOT,eklies,NOUN,open_class,ROOT
read,whisper,A1,n000016-fn000030-185.3743-188.2303,n000016,0,deletion,pos,VERB,open_class,nsubj,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-185.3743-188.2303,n000016,1,deletion,post,NOUN,open_class,flat,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-185.3743-188.2303,n000016,2,deletion,kun,AUX,closed_class,ROOT,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-185.3743-188.2303,n000016,3,substitution,je,PRON,closed_class,nsubj,postconjure,SYM,other,ROOT
read,whisper,A1,n000016-fn000030-188.6173-190.7386,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,we,PRON,closed_class,nsubj
read,whisper,A1,n000016-fn000030-188.6173-190.7386,n000016,1,substitution,versturen,VERB,open_class,ROOT,sturen,VERB,open_class,ROOT
read,whisper,A1,n000016-fn000030-190.7386-194.0395,n000016,0,deletion,brie,NOUN,open_class,ROOT,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-190.7386-194.0395,n000016,1,substitution,ven,PROPN,open_class,flat,brio,PROPN,open_class,ROOT
read,whisper,A1,n000016-fn000030-190.7386-194.0395,n000016,2,substitution,bus,NOUN,open_class,fixed,finbus,PROPN,open_class,flat
read,whisper,A1,n000016-fn000030-194.9320-197.9224,n000016,2,deletion,één,NUM,closed_class,nummod,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-194.9320-197.9224,n000016,3,substitution,brief,NOUN,open_class,parataxis,inbreedt,VERB,open_class,ROOT
read,whisper,A1,n000016-fn000030-194.9320-197.9224,n000016,5,deletion,'s,DET,closed_class,amod,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-194.9320-197.9224,n000016,6,deletion,avonds,NOUN,open_class,fixed,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-194.9320-197.9224,n000016,7,substitution,zes,NUM,closed_class,nummod,zeventjes,NOUN,open_class,obl
read,whisper,A1,n000016-fn000030-197.9224-199.6843,n000016,3,substitution,doet,VERB,open_class,ROOT,deze,PRON,closed_class,case
read,whisper,A1,n000016-fn000030-20.8202-23.1898,n000016,2,substitution,naar,ADP,closed_class,case,een,DET,closed_class,det
read,whisper,A1,n000016-fn000030-20.8202-23.1898,n000016,3,substitution,de,DET,closed_class,det,oude,ADJ,open_class,amod
read,whisper,A1,n000016-fn000030-201.8263-204.6967,n000016,1,deletion,vo,PROPN,open_class,flat,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-205.3144-207.3115,n000016,2,deletion,niet,ADV,open_class,parataxis,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-207.3115-210.6020,n000016,1,substitution,de,DET,closed_class,det,brieven,NOUN,open_class,ROOT
read,whisper,A1,n000016-fn000030-207.3115-210.6020,n000016,2,substitution,bre,NOUN,open_class,ROOT,en,CCONJ,closed_class,cc
read,whisper,A1,n000016-fn000030-207.3115-210.6020,n000016,3,substitution,brievenbus,NOUN,open_class,nmod,bus,NOUN,open_class,conj
read,whisper,A1,n000016-fn000030-213.3750-215.0245,n000016,1,deletion,een,DET,closed_class,det,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-215.6495-218.3295,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,pakkie,NOUN,open_class,ROOT
read,whisper,A1,n000016-fn000030-215.6495-218.3295,n000016,1,substitution,pakketten,NOUN,open_class,nsubj,ten,ADP,closed_class,case
read,whisper,A1,n000016-fn000030-215.6495-218.3295,n000016,3,substitution,er,ADV,open_class,advmod,eer,NOUN,open_class,nmod
read,whisper,A1,n000016-fn000030-218.3295-221.7856,n000016,1,deletion,vers,ADJ,open_class,obl,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-218.3295-221.7856,n000016,2,substitution,verschillende,ADJ,open_class,ROOT,weersheilende,VERB,open_class,ROOT
read,whisper,A1,n000016-fn000030-222.2628-223.9702,n000016,1,substitution,en,CCONJ,closed_class,cc,in,ADP,closed_class,case
read,whisper,A1,n000016-fn000030-224.3825-225.5621,n000016,0,substitution,je,PRON,closed_class,nsubj,you,SYM,other,ROOT
read,whisper,A1,n000016-fn000030-224.3825-225.5621,n000016,1,substitution,kunt,AUX,closed_class,ROOT,can't,SYM,other,fixed
read,whisper,A1,n000016-fn000030-224.3825-225.5621,n000016,2,substitution,ze,PRON,closed_class,obj,do,SYM,other,fixed
read,whisper,A1,n000016-fn000030-224.3825-225.5621,n000016,3,substitution,voor,ADP,closed_class,compound:prt,forever,SYM,other,fixed
read,whisper,A1,n000016-fn000030-225.5621-228.5836,n000016,0,deletion,albe,PROPN,open_class,ROOT,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-225.5621-228.5836,n000016,1,deletion,aller,PRON,closed_class,ROOT,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-225.5621-228.5836,n000016,2,substitution,allerlei,DET,closed_class,ROOT,aleruei,ADJ,open_class,ROOT
read,whisper,A1,n000016-fn000030-229.0046-231.9922,n000016,0,substitution,ding,NOUN,open_class,nsubj,die,PRON,closed_class,nsubj
read,whisper,A1,n000016-fn000030-229.0046-231.9922,n000016,1,substitution,dingen,NOUN,open_class,obj,zijn,PRON,closed_class,aux:pass
read,whisper,A1,n000016-fn000030-229.0046-231.9922,n000016,2,substitution,gebruiken,VERB,open_class,ROOT,gebroken,VERB,open_class,ROOT
read,whisper,A1,n000016-fn000030-23.5934-26.9695,n000016,0,substitution,teksten,NOUN,open_class,nsubj,texten,ADV,open_class,advmod
read,whisper,A1,n000016-fn000030-235.2941-237.4774,n000016,0,deletion,een,DET,closed_class,det,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-235.2941-237.4774,n000016,1,deletion,een,DET,closed_class,det,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-235.2941-237.4774,n000016,2,substitution,gemeenten,NOUN,open_class,ROOT,ingeëmenteerd,VERB,open_class,ROOT
read,whisper,A1,n000016-fn000030-237.4774-239.2469,n000016,0,deletion,een,DET,closed_class,det,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-237.4774-239.2469,n000016,1,substitution,stad,NOUN,open_class,ROOT,instead,PROPN,open_class,ROOT
read,whisper,A1,n000016-fn000030-237.4774-239.2469,n000016,3,substitution,een,DET,closed_class,conj,in,ADP,closed_class,conj
read,whisper,A1,n000016-fn000030-239.2469-241.4123,n000016,2,substitution,een,DET,closed_class,det,in,ADP,closed_class,case
read,whisper,A1,n000016-fn000030-241.8290-243.2673,n000016,0,deletion,klein,ADJ,open_class,amod,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-241.8290-243.2673,n000016,1,substitution,dorpen,NOUN,open_class,ROOT,kleindorpen,NOUN,open_class,ROOT
read,whisper,A1,n000016-fn000030-244.0816-248.2621,n000016,0,deletion,am,PROPN,open_class,ROOT,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-244.0816-248.2621,n000016,2,substitution,te,ADP,closed_class,mark,ambe,NOUN,open_class,flat
read,whisper,A1,n000016-fn000030-244.0816-248.2621,n000016,3,substitution,na,ADP,closed_class,fixed,tin,SYM,other,fixed
read,whisper,A1,n000016-fn000030-244.0816-248.2621,n000016,4,substitution,ren,NOUN,open_class,ROOT,narren,VERB,open_class,ROOT
read,whisper,A1,n000016-fn000030-250.3979-252.7261,n000016,0,deletion,con,SYM,other,advmod,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-250.3979-252.7261,n000016,1,substitution,troleren,VERB,open_class,ROOT,controleren,VERB,open_class,ROOT
read,whisper,A1,n000016-fn000030-250.3979-252.7261,n000016,3,substitution,alle,PRON,closed_class,fixed,elle,PROPN,open_class,conj
read,whisper,A1,n000016-fn000030-255.0274-257.4177,n000016,1,insertion,<ins>,<ins>,<ins>,<ins>,chemie,NOUN,open_class,obj
read,whisper,A1,n000016-fn000030-255.0274-257.4177,n000016,2,insertion,<ins>,<ins>,<ins>,<ins>,in,ADP,closed_class,compound:prt
read,whisper,A1,n000016-fn000030-255.0274-257.4177,n000016,3,substitution,gemeente,NOUN,open_class,nsubj,te,ADP,closed_class,mark
read,whisper,A1,n000016-fn000030-255.0274-257.4177,n000016,4,substitution,houdt,VERB,open_class,ROOT,houden,VERB,open_class,ROOT
read,whisper,A1,n000016-fn000030-257.8963-260.5453,n000016,0,substitution,en,CCONJ,closed_class,cc,in,ADP,closed_class,case
read,whisper,A1,n000016-fn000030-260.5453-263.1529,n000016,1,substitution,goede,ADJ,open_class,ROOT,goed,ADJ,open_class,ROOT
read,whisper,A1,n000016-fn000030-263.1529-266.3529,n000016,1,deletion,sta,VERB,open_class,ROOT,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-266.9531-268.9191,n000016,0,substitution,en,CCONJ,closed_class,cc,in,ADP,closed_class,case
read,whisper,A1,n000016-fn000030-269.3952-271.7751,n000016,1,substitution,zorgt,VERB,open_class,ROOT,een,DET,closed_class,det
read,whisper,A1,n000016-fn000030-269.3952-271.7751,n000016,2,substitution,de,DET,closed_class,det,soort,NOUN,open_class,nmod
read,whisper,A1,n000016-fn000030-269.3952-271.7751,n000016,3,substitution,gemeente,NOUN,open_class,nsubj,document,NOUN,open_class,ROOT
read,whisper,A1,n000016-fn000030-273.9344-276.0708,n000016,1,substitution,parken,NOUN,open_class,ROOT,parking,NOUN,open_class,ROOT
read,whisper,A1,n000016-fn000030-277.7090-279.7732,n000016,0,deletion,be,CCONJ,closed_class,mark,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-280.1038-282.4498,n000016,2,substitution,voldoe,VERB,open_class,ROOT,voldo,ADJ,open_class,ROOT
read,whisper,A1,n000016-fn000030-282.4498-283.5723,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,voor,ADP,closed_class,case
read,whisper,A1,n000016-fn000030-282.4498-283.5723,n000016,1,insertion,<ins>,<ins>,<ins>,<ins>,de,DET,closed_class,det
read,whisper,A1,n000016-fn000030-282.4498-283.5723,n000016,2,substitution,voldenende,VERB,open_class,ROOT,ninde,VERB,open_class,ROOT
read,whisper,A1,n000016-fn000030-284.0098-286.4468,n000016,0,substitution,groen,ADJ,open_class,ROOT,gron,NOUN,open_class,ROOT
read,whisper,A1,n000016-fn000030-291.2540-293.6389,n000016,3,substitution,één,NUM,closed_class,nummod,in,ADP,closed_class,case
read,whisper,A1,n000016-fn000030-291.2540-293.6389,n000016,4,substitution,balie,NOUN,open_class,ROOT,bali,NOUN,open_class,nmod
read,whisper,A1,n000016-fn000030-294.2425-297.1512,n000016,1,substitution,voorbleid,NOUN,open_class,ROOT,voorbeleid,NOUN,open_class,ROOT
read,whisper,A1,n000016-fn000030-299.5974-301.6284,n000016,2,substitution,'t,DET,closed_class,det,het,DET,closed_class,det
read,whisper,A1,n000016-fn000030-30.4607-33.3166,n000016,0,deletion,veel,DET,closed_class,det,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-30.4607-33.3166,n000016,1,deletion,neder,ADV,open_class,ROOT,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-30.4607-33.3166,n000016,2,deletion,veel,DET,closed_class,det,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-30.4607-33.3166,n000016,3,substitution,nederl,PROPN,open_class,ROOT,phil,PROPN,open_class,ROOT
read,whisper,A1,n000016-fn000030-302.1236-304.8740,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,mist,VERB,open_class,ROOT
read,whisper,A1,n000016-fn000030-302.1236-304.8740,n000016,1,substitution,meestal,ADV,open_class,advmod,al,ADV,open_class,advmod
read,whisper,A1,n000016-fn000030-304.8740-306.7765,n000016,0,deletion,en,CCONJ,closed_class,cc,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-304.8740-306.7765,n000016,1,substitution,moet,AUX,closed_class,aux,een,DET,closed_class,det
read,whisper,A1,n000016-fn000030-304.8740-306.7765,n000016,2,substitution,je,PRON,closed_class,nsubj,motio,NOUN,open_class,ROOT
read,whisper,A1,n000016-fn000030-304.8740-306.7765,n000016,3,substitution,wachten,VERB,open_class,ROOT,wachtend,VERB,open_class,amod
read,whisper,A1,n000016-fn000030-309.6726-312.5849,n000016,5,substitution,ander,ADJ,open_class,amod,anders,ADJ,open_class,amod
read,whisper,A1,n000016-fn000030-315.6660-318.4005,n000016,1,deletion,kwij,NOUN,open_class,appos,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-321.2069-323.2900,n000016,1,substitution,kun,AUX,closed_class,ROOT,kan,AUX,closed_class,ROOT
read,whisper,A1,n000016-fn000030-323.6843-325.9703,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,nummer,NOUN,open_class,ROOT
read,whisper,A1,n000016-fn000030-323.6843-325.9703,n000016,2,substitution,nummertje,NOUN,open_class,nmod,twee,NUM,closed_class,ROOT
read,whisper,A1,n000016-fn000030-325.9703-328.9104,n000016,2,insertion,<ins>,<ins>,<ins>,<ins>,in,ADP,closed_class,case
read,whisper,A1,n000016-fn000030-325.9703-328.9104,n000016,4,substitution,paraat,ADJ,open_class,obl,apparaat,NOUN,open_class,obl
read,whisper,A1,n000016-fn000030-328.9104-330.5861,n000016,0,deletion,en,CCONJ,closed_class,cc,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-328.9104-330.5861,n000016,1,substitution,kun,AUX,closed_class,ROOT,in,ADP,closed_class,case
read,whisper,A1,n000016-fn000030-328.9104-330.5861,n000016,2,substitution,je,PRON,closed_class,nsubj,kunio,NOUN,open_class,ROOT
read,whisper,A1,n000016-fn000030-33.7098-35.9949,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,weer,ADV,open_class,amod
read,whisper,A1,n000016-fn000030-33.7098-35.9949,n000016,1,substitution,vieren,VERB,open_class,ROOT,een,DET,closed_class,det
read,whisper,A1,n000016-fn000030-33.7098-35.9949,n000016,4,insertion,<ins>,<ins>,<ins>,<ins>,kun,AUX,closed_class,ROOT
read,whisper,A1,n000016-fn000030-33.7098-35.9949,n000016,5,substitution,hun,PRON,closed_class,obj,je,PRON,closed_class,nsubj
read,whisper,A1,n000016-fn000030-334.3330-337.2655,n000016,2,substitution,het,PRON,closed_class,obj,huid,NOUN,open_class,advcl
read,whisper,A1,n000016-fn000030-334.3330-337.2655,n000016,4,deletion,uru,ADV,open_class,advmod,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-334.3330-337.2655,n000016,5,substitution,urg,PROPN,open_class,obl,erg,ADJ,open_class,advmod
read,whisper,A1,n000016-fn000030-337.2655-339.6520,n000016,0,substitution,duurt,VERB,open_class,ROOT,dirt,SYM,other,ROOT
read,whisper,A1,n000016-fn000030-337.2655-339.6520,n000016,4,deletion,aan,ADP,closed_class,compound:prt,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-337.2655-339.6520,n000016,5,substitution,de,DET,closed_class,fixed,en,CCONJ,closed_class,cc
read,whisper,A1,n000016-fn000030-340.1747-342.8847,n000016,0,substitution,beurt,NOUN,open_class,ROOT,bert,PROPN,open_class,nsubj
read,whisper,A1,n000016-fn000030-340.1747-342.8847,n000016,1,substitution,is,AUX,closed_class,cop,s,PROPN,open_class,flat
read,whisper,A1,n000016-fn000030-340.1747-342.8847,n000016,4,substitution,wel,ADV,open_class,advmod,veel,PRON,closed_class,advmod
read,whisper,A1,n000016-fn000030-340.1747-342.8847,n000016,6,substitution,één,NUM,closed_class,ROOT,in,ADP,closed_class,compound:prt
read,whisper,A1,n000016-fn000030-343.4032-345.1728,n000016,0,deletion,boodschap,NOUN,open_class,obj,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-343.4032-345.1728,n000016,1,substitution,gaan,VERB,open_class,ROOT,boddhschap,NOUN,open_class,ROOT
read,whisper,A1,n000016-fn000030-343.4032-345.1728,n000016,2,substitution,doen,VERB,open_class,xcomp,handu,PROPN,open_class,appos
read,whisper,A1,n000016-fn000030-345.6379-347.2862,n000016,2,substitution,de,DET,closed_class,ROOT,door,ADP,closed_class,ROOT
read,whisper,A1,n000016-fn000030-347.2862-349.6031,n000016,0,deletion,te,ADV,open_class,advmod,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-347.2862-349.6031,n000016,1,substitution,lang,ADJ,open_class,ROOT,tulane,NOUN,open_class,ROOT
read,whisper,A1,n000016-fn000030-347.2862-349.6031,n000016,2,substitution,want,CCONJ,closed_class,cc,van,ADP,closed_class,case
read,whisper,A1,n000016-fn000030-347.2862-349.6031,n000016,5,substitution,nummer,NOUN,open_class,conj,noemer,NOUN,open_class,nmod
read,whisper,A1,n000016-fn000030-35.9949-38.1885,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,vier,NUM,closed_class,nummod
read,whisper,A1,n000016-fn000030-35.9949-38.1885,n000016,1,substitution,ver,ADJ,open_class,amod,jaar,NOUN,open_class,nmod
read,whisper,A1,n000016-fn000030-35.9949-38.1885,n000016,2,substitution,jaardag,NOUN,open_class,ROOT,dag,NOUN,open_class,ROOT
read,whisper,A1,n000016-fn000030-350.0507-352.2657,n000016,0,substitution,geweest,AUX,closed_class,ROOT,gevoelste,ADJ,open_class,ROOT
read,whisper,A1,n000016-fn000030-350.0507-352.2657,n000016,2,insertion,<ins>,<ins>,<ins>,<ins>,zijn,PRON,closed_class,nmod:poss
read,whisper,A1,n000016-fn000030-350.0507-352.2657,n000016,3,substitution,moet,AUX,closed_class,ROOT,moed,NOUN,open_class,nsubj
read,whisper,A1,n000016-fn000030-352.2657-354.5374,n000016,0,deletion,je,PRON,closed_class,nsubj,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-358.3263-360.2440,n000016,0,deletion,het,DET,closed_class,det,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-358.3263-360.2440,n000016,1,substitution,nederlan,NOUN,open_class,ROOT,uit,ADP,closed_class,case
read,whisper,A1,n000016-fn000030-360.6537-362.9332,n000016,0,substitution,is,AUX,closed_class,ROOT,het,PRON,closed_class,nsubj
read,whisper,A1,n000016-fn000030-360.6537-362.9332,n000016,2,substitution,één,NUM,closed_class,punct,een,DET,closed_class,ROOT
read,whisper,A1,n000016-fn000030-362.9332-365.3282,n000016,0,deletion,apart,ADJ,open_class,amod,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-362.9332-365.3282,n000016,1,substitution,woord,NOUN,open_class,ROOT,apparaat,NOUN,open_class,nsubj:pass
read,whisper,A1,n000016-fn000030-362.9332-365.3282,n000016,2,substitution,voor,ADP,closed_class,case,wordt,AUX,closed_class,aux:pass
read,whisper,A1,n000016-fn000030-362.9332-365.3282,n000016,3,substitution,gezin,NOUN,open_class,nmod,voorgegeven,VERB,open_class,ROOT
read,whisper,A1,n000016-fn000030-365.9686-368.1128,n000016,0,substitution,één,NUM,closed_class,nummod,een,DET,closed_class,det
read,whisper,A1,n000016-fn000030-365.9686-368.1128,n000016,2,substitution,bestaat,VERB,open_class,ROOT,bestaalt,VERB,open_class,amod
read,whisper,A1,n000016-fn000030-368.1128-370.5074,n000016,0,deletion,uit,ADP,closed_class,case,<del>,<del>,<del>,<del>
read,whisper,A1,n000016-fn000030-368.1128-370.5074,n000016,2,substitution,en,CCONJ,closed_class,cc,in,ADP,closed_class,ROOT
read,whisper,A1,n000016-fn000030-373.7521-376.1809,n000016,0,substitution,apart,ADJ,open_class,ROOT,apparat,NOUN,open_class,ROOT
read,whisper,A1,n000016-fn000030-376.1809-376.8825,n000016,0,insertion,<ins>,<ins>,<ins>,<ins>,fermé,PROPN,open_class,ROOT
read,whisper,A1,n000016-fn000030-376.1809-376.8825,n000016,1,substitution,familie,NOUN,open_class,ROOT,lee,PROPN,open_class,flat
read,whisper,A1,n000016-fn000030-377.3371-379.3329,n000016,4,substitution,groter,ADJ,open_class,ROOT,grotter,NOUN,open_class,ROOT
